ID,followers_count,friends_count,listed_count,favourites_count
614482732,212 ,334 ,0 ,754 ,0
565248649,87 ,740 ,2 ,8759 ,0
409509259,7269 ,683 ,33 ,2293 ,0
139160485,420485 ,461 ,1525 ,20515 ,0
96775172,8650 ,1030 ,91 ,871 ,0
342143216,12 ,80 ,0 ,2012 ,0
1299805905681219584,4 ,196 ,0 ,108 ,0
158146797,27322 ,205 ,258 ,0 ,0
149119043,15624 ,762 ,153 ,16181 ,0
19530134,504585 ,1423 ,3146 ,3009 ,0
3370940963,347 ,524 ,2 ,3133 ,0
1211190865156141057,1 ,110 ,0 ,2 ,0
3387455301,161 ,565 ,1 ,2696 ,0
1882889052,934 ,1057 ,12 ,21401 ,0
362115555,7806 ,130 ,26 ,2 ,0
629280195,1035 ,2233 ,2 ,2054 ,0
1544215687,7 ,65 ,0 ,0 ,0
596939570,3133887 ,214 ,493 ,4588 ,0
4906012570,330 ,137 ,0 ,2638 ,0
602087588,172009 ,320 ,445 ,665 ,0
807245101,8678 ,775 ,37 ,16153 ,0
1125360001374216192,55 ,1759 ,0 ,30 ,0
187890050,646324 ,506 ,61 ,3035 ,0
1239433466460155904,3 ,14 ,0 ,23 ,0
9330802,322641 ,309 ,1827 ,784 ,0
387031045,3796 ,2069 ,41 ,21 ,0
91417365,534411 ,1453 ,337 ,16286 ,0
1152534449260761088,41 ,722 ,0 ,867 ,0
1300391220687056896,3 ,59 ,0 ,55 ,0
1300460287150174211,4 ,93 ,0 ,110 ,0
267900137,58 ,1194 ,1 ,6 ,0
260179453,3683 ,4136 ,4 ,12217 ,0
212003748,488 ,1372 ,3 ,2172 ,0
736604037647347717,142 ,246 ,0 ,4686 ,0
39623638,306973 ,5983 ,1519 ,4506 ,0
2721377971,88 ,295 ,0 ,9206 ,0
1225022984596926464,11 ,68 ,0 ,131 ,0
2212387961,34 ,125 ,0 ,17 ,0
1055455808438353922,16102 ,254 ,17 ,577 ,0
761220960213168131,1610657 ,35 ,760 ,22 ,0
1095416252,396 ,1508 ,6 ,8983 ,0
987079481801281541,44 ,541 ,0 ,506 ,0
1120442585783336965,18 ,374 ,0 ,28 ,0
1161600884528357377,72 ,160 ,0 ,790 ,0
1417251,70243 ,12205 ,2050 ,325 ,0
19762524,670542 ,980 ,2687 ,18556 ,0
200607519,226364 ,137330 ,1506 ,24223 ,0
567468535,909 ,1730 ,9 ,2 ,0
897516217,40 ,486 ,0 ,4 ,0
260345808,19067 ,146 ,86 ,455 ,0
4901130713,2411 ,440 ,23 ,4945 ,0
1683336734,4169 ,4240 ,98 ,10386 ,0
1299906112427298816,16 ,723 ,0 ,35 ,0
731817334126612480,305 ,256 ,1 ,280 ,0
39959501,645 ,1791 ,19 ,860 ,0
2546299998,9870 ,1542 ,17 ,6871 ,0
245875528,57 ,727 ,0 ,202 ,0
1733220096,370483 ,287 ,35 ,1007 ,0
20054249,187221 ,2001 ,569 ,2250 ,0
4704552148,702974 ,225 ,2169 ,4458 ,0
763369104,79 ,183 ,0 ,259 ,0
817270603,131 ,199 ,1 ,2162 ,0
982992284,442 ,1606 ,6 ,3972 ,0
102165297,2491 ,1079 ,88 ,490 ,0
847571006315257857,38 ,367 ,0 ,13 ,0
2427375602,2413 ,3414 ,47 ,2762 ,0
366785458,17225 ,679 ,119 ,1128 ,0
818439117952417792,541 ,2519 ,1 ,10827 ,0
887986538268831744,336205 ,108 ,21 ,10858 ,0
86358555,41369 ,57 ,109 ,536 ,0
1096364876,103038 ,356 ,273 ,39325 ,0
41584590,63 ,166 ,3 ,14 ,0
3391713417,54041 ,161 ,417 ,54 ,0
27057975,258 ,674 ,2 ,906 ,0
199443025,12812 ,3133 ,181 ,20838 ,0
152263225,41678 ,1888 ,238 ,33850 ,0
1078725335410192384,67 ,393 ,0 ,5333 ,0
7117212,350126 ,143735 ,1065 ,1535 ,0
733062752575574016,136 ,1456 ,0 ,22342 ,0
312732162,1399 ,736 ,8 ,1059 ,0
1299963982405611520,0 ,28 ,0 ,18 ,0
943146162273636352,248 ,458 ,0 ,155 ,0
3352458953,744 ,4967 ,0 ,34264 ,0
154553691,10160 ,1118 ,203 ,2696 ,0
1297121047863590912,0 ,198 ,0 ,1 ,0
2565047206,195482 ,265 ,904 ,4782 ,0
31402705,8016 ,5391 ,155 ,87 ,0
368508243,84 ,321 ,3 ,291 ,0
297240649,471 ,692 ,15 ,4891 ,0
446518249,718 ,2444 ,2 ,1723 ,0
1169632900087713792,237 ,1157 ,0 ,613 ,0
391983313,561735 ,98 ,94 ,2150 ,0
219683269,3634293 ,567 ,2639 ,992 ,0
1296330070177599488,1 ,49 ,0 ,3 ,0
1296180674366406657,9 ,94 ,0 ,7 ,0
402323119,15 ,114 ,0 ,10 ,0
68837355,186363 ,5513 ,1865 ,25174 ,0
51869243,5986 ,0 ,40 ,3370 ,0
793789790,115332 ,0 ,22 ,9375 ,0
722708795340767232,233800 ,34 ,346 ,226 ,0
1297132458106814466,29 ,148 ,0 ,1 ,0
1658386855,32 ,843 ,0 ,408 ,0
309340221,3629953 ,211 ,2707 ,453 ,0
251690031,1215819 ,1587 ,6026 ,21804 ,0
1020633168456683520,152 ,923 ,0 ,16891 ,0
178817419,357 ,1112 ,7 ,9215 ,0
308571740,1032 ,1290 ,0 ,2799 ,0
1294842535022596096,21 ,35 ,0 ,566 ,0
1311358987,462 ,1415 ,6 ,6774 ,0
961842891378184192,130 ,2893 ,0 ,100749 ,0
1259610889,67166 ,398 ,536 ,221 ,0
116022860,823 ,49 ,15 ,241 ,0
2581087213,94635 ,91 ,655 ,4666 ,0
860106029794824193,14035 ,1682 ,34 ,7504 ,0
22927512,76922 ,667 ,1069 ,14563 ,0
88250548,2294 ,2147 ,10 ,27098 ,0
202554523,2095 ,2490 ,13 ,548 ,0
39101506,77688 ,1393 ,238 ,5729 ,0
909503410860433409,102 ,562 ,0 ,2181 ,0
1275049857753939970,1 ,74 ,0 ,83 ,0
265955426,1335 ,257 ,20 ,2680 ,0
2712259023,707837 ,92 ,1336 ,145 ,0
4341783293,841 ,1673 ,1 ,4803 ,0
410836070,278 ,703 ,2 ,1161 ,0
219726551,37580 ,1091 ,625 ,3278 ,0
1107326988,320483 ,722 ,678 ,24 ,0
874649989917667328,837 ,782 ,5 ,338 ,0
711464187487068160,416 ,4973 ,0 ,57230 ,0
274057120,160417 ,1879 ,1393 ,345 ,0
35427600,208 ,1427 ,11 ,2636 ,0
310247726,6525 ,332 ,20 ,1461 ,0
2599572727,491 ,821 ,5 ,1037 ,0
1205976614,1043 ,1904 ,19 ,3150 ,0
3028589549,1030 ,1077 ,32 ,2389 ,0
112751658,192874 ,0 ,231 ,1858 ,0
151195437,1723 ,121 ,16 ,1214 ,0
946404490864939008,62 ,565 ,0 ,6123 ,0
1261707493073465345,582 ,1010 ,0 ,21429 ,0
1070295120942129152,189 ,551 ,1 ,70 ,0
183387449,11782489 ,535 ,21315 ,1237 ,0
553865945,2330 ,4362 ,0 ,862 ,0
629690361,534 ,273 ,1 ,1838 ,0
2607361068,213743 ,427 ,1196 ,409 ,0
537594336,29841 ,0 ,53 ,6 ,0
362207269,347 ,2053 ,7 ,717 ,0
931075189978423296,138 ,1146 ,0 ,358 ,0
2613992689,315055 ,599 ,783 ,22554 ,0
152987149,3384991 ,150 ,6995 ,416 ,0
1017118842,117346 ,899 ,253 ,4918 ,0
324446553,134 ,534 ,0 ,105 ,0
54901444,785502 ,43 ,157 ,423 ,0
460538823,158438 ,861 ,1866 ,0 ,0
1126591731519184896,150 ,609 ,2 ,8134 ,0
153706310,9146 ,1079 ,64 ,1775 ,0
106471925,5219 ,1464 ,41 ,11848 ,0
852216744001359872,256 ,8 ,2 ,8 ,0
19644592,659439 ,8738 ,5211 ,6179 ,0
1204853313952452609,251 ,597 ,1 ,1065 ,0
581251929,4865 ,5316 ,85 ,5504 ,0
192967345,4207 ,364 ,70 ,1 ,0
53457639,84682 ,317 ,318 ,4374 ,0
975729130930102272,160 ,1216 ,0 ,5218 ,0
88442473,35338 ,885 ,184 ,3945 ,0
472017924,5335 ,687 ,39 ,984 ,0
564587814,98716 ,219 ,281 ,234 ,0
23668838,469 ,1510 ,2 ,8668 ,0
280423820,452086 ,340 ,1478 ,404 ,0
369632056,23230 ,262 ,289 ,337 ,0
28189840,248 ,762 ,3 ,10148 ,0
25396117,11747 ,1540 ,262 ,9711 ,0
995762939444555777,741 ,1136 ,0 ,20323 ,0
993866337108873216,7752 ,8276 ,4 ,749 ,0
104941068,3086 ,1452 ,44 ,0 ,0
149188258,4825 ,995 ,120 ,71114 ,0
1294347743536623616,0 ,27 ,0 ,26 ,0
1102297098983075841,32 ,938 ,0 ,0 ,0
822225433,5172 ,5682 ,132 ,389764 ,0
2716946981,580 ,368 ,0 ,18613 ,0
1288090190850985984,5 ,249 ,0 ,101 ,0
25927963,259 ,296 ,1 ,4755 ,0
18152451,881 ,1622 ,15 ,78 ,0
23172998,841 ,936 ,19 ,91 ,0
3128705581,15539 ,10320 ,2 ,15084 ,0
1424181884,42201 ,28923 ,101 ,302 ,0
183685360,877506 ,1119 ,1450 ,1477 ,0
980168151433465857,2 ,21 ,0 ,0 ,0
985885649902465025,9 ,267 ,0 ,216 ,0
169133903,570 ,1961 ,7 ,2 ,0
861016763869351937,87 ,898 ,0 ,16207 ,0
28758060,359292 ,5745 ,1955 ,2881 ,0
18480926,3654 ,1693 ,98 ,1546 ,0
2766943804,8 ,173 ,0 ,167 ,0
142339174,73974 ,24040 ,415 ,27367 ,0
1289482598,1193313 ,304 ,1765 ,12723 ,0
1203721448688218112,81 ,4971 ,1 ,8 ,0
22157193,22 ,19 ,1 ,0 ,0
431555544,50 ,952 ,0 ,5 ,0
1098091506886471680,169488 ,219 ,584 ,79 ,0
419795325,88774 ,2021 ,401 ,431 ,0
1084375028,157400 ,3519 ,1253 ,10274 ,0
76707735,80527 ,2 ,1843 ,1 ,0
2824436997,3 ,108 ,0 ,0 ,0
1297837479228329984,0 ,29 ,0 ,0 ,0
2733936232,31 ,422 ,0 ,1010 ,0
1290191065463447553,95601 ,6 ,231 ,92 ,0
1300100798106533888,19 ,129 ,0 ,7 ,0
69473629,137 ,156 ,1 ,327 ,0
17830242,2100 ,429 ,66 ,2153 ,0
39195489,119 ,183 ,10 ,8880 ,0
3390731,65387 ,3245 ,603 ,6387 ,0
27280886,83901 ,510 ,479 ,3213 ,0
1184021662393606144,47 ,3178 ,0 ,5 ,0
200932969,833284 ,11604 ,2836 ,35735 ,0
574311511,481214 ,3452 ,549 ,323 ,0
2945362868,26 ,301 ,0 ,0 ,0
68733267,4790 ,14 ,35 ,0 ,0
389021166,30044 ,459 ,343 ,0 ,0
4282171,136179 ,3958 ,2325 ,73903 ,0
118845216,892232 ,166 ,3410 ,2450 ,0
350660137,199738 ,484 ,725 ,1046 ,0
1293391961701793794,3 ,124 ,0 ,10 ,0
247139652,340 ,3233 ,7 ,5434 ,0
2438297690,96 ,446 ,2 ,0 ,0
14533178,262 ,563 ,4 ,18 ,0
1292121738503954434,0 ,20 ,0 ,1 ,0
1876592389,91 ,100 ,1 ,8110 ,0
177433698,380 ,912 ,3 ,0 ,0
38026753,16666 ,1302 ,374 ,34653 ,0
272158504,583504 ,34575 ,701 ,4083 ,0
1588762147,474 ,2180 ,14 ,192 ,0
21326030,3431 ,1347 ,112 ,2633 ,0
18956212,465072 ,1319 ,1045 ,166 ,0
2967609586,9423 ,101 ,6 ,253 ,0
2613759763,10708 ,301 ,59 ,57 ,0
1013956943331975169,114 ,200 ,0 ,562 ,0
835936022919692288,871 ,413 ,0 ,336 ,0
266481056,2645 ,1088 ,59 ,1087 ,0
147019698,435092 ,1472 ,577 ,82988 ,0
26837714,543 ,1166 ,24 ,31872 ,0
16386704,18471 ,447 ,664 ,162 ,0
3265560816,4228 ,172 ,26 ,684 ,0
1293556889930928128,50 ,517 ,0 ,6 ,0
83719964,49 ,315 ,1 ,3 ,0
561640502,429 ,405 ,0 ,33233 ,0
2564930590,103 ,285 ,0 ,983 ,0
617205854,3 ,30 ,0 ,3 ,0
443573480,658 ,436 ,10 ,37 ,0
633135943,40 ,556 ,0 ,18561 ,0
49410550,168 ,660 ,7 ,31273 ,0
1124816718,56030 ,11 ,313 ,750 ,0
181698945,1690364 ,58483 ,2938 ,62335 ,0
260797409,286 ,635 ,5 ,3372 ,0
1241723435388198912,16 ,91 ,0 ,2405 ,0
14438417,561467 ,16379 ,2257 ,91 ,0
36425615,91149 ,2352 ,718 ,423 ,0
2898829873,53 ,99 ,0 ,50 ,0
16800813,113 ,1728 ,4 ,23118 ,0
2291202847,10 ,52 ,0 ,0 ,0
819334191624101888,170322 ,174 ,505 ,6452 ,0
607489805,3 ,7 ,0 ,5 ,0
805145087722209281,7 ,73 ,0 ,25 ,0
961818410655952896,657 ,2532 ,2 ,9 ,0
158843843,311770 ,145 ,1789 ,105 ,0
476449832,1 ,8 ,0 ,0 ,0
25395994,149159 ,271 ,1191 ,1779 ,0
87016990,1069672 ,51779 ,4330 ,1384 ,0
52793398,8591 ,8381 ,421 ,6175 ,0
1212529920816996353,77 ,335 ,0 ,37 ,0
1052680893255553024,74 ,692 ,0 ,9 ,0
4733080641,11560 ,22 ,180 ,6 ,0
1460868696,458 ,1874 ,2 ,2 ,0
62905050,15659 ,396 ,376 ,12 ,0
2462292594,36 ,99 ,0 ,16 ,0
38292798,270451 ,603 ,2707 ,1273 ,0
319825334,3 ,731 ,0 ,0 ,0
1299165973866569733,15 ,481 ,0 ,791 ,0
70697237,176 ,1447 ,1 ,6569 ,0
1294847167769845761,1 ,10 ,0 ,0 ,0
102179119,25847 ,148 ,406 ,33 ,0
3195591187,395648 ,24 ,821 ,95 ,0
1289656599338979328,31 ,133 ,0 ,615 ,0
901358653227315202,446 ,1718 ,0 ,5980 ,0
1213982906,199 ,499 ,0 ,0 ,0
822205396152524801,12 ,107 ,0 ,42 ,0
783471651962761216,58965 ,38665 ,29 ,8215 ,0
1300137028760342529,0 ,83 ,0 ,3 ,0
1730999377,45 ,34 ,0 ,228 ,0
1156897008436822018,21 ,128 ,0 ,1267 ,0
3303145510,31 ,112 ,0 ,97 ,0
364603783,11047 ,1174 ,120 ,49241 ,0
2985156753,396 ,3746 ,0 ,158 ,0
1734890306,28620 ,1402 ,95 ,5002 ,0
880541152218419205,7534 ,20755 ,4 ,57242 ,0
218325695,189826 ,1274 ,3305 ,2 ,0
282791754,79759 ,1017 ,281 ,50 ,0
287062179,730 ,1713 ,19 ,51093 ,0
34451959,17144 ,2684 ,249 ,15840 ,0
118780022,62 ,1062 ,2 ,4364 ,0
185729954,9 ,45 ,0 ,12 ,0
2365157220,206 ,188 ,0 ,2119 ,0
85872613,8811 ,15768 ,85 ,178 ,0
773545867714424832,171 ,328 ,0 ,1273 ,0
27500565,1022641 ,151 ,9683 ,52 ,0
1155137056810704896,2 ,93 ,0 ,55 ,0
106743797,1484 ,2361 ,61 ,2642 ,0
3388336043,380 ,1106 ,3 ,14335 ,0
17768559,21795 ,872 ,814 ,12363 ,0
2341888057,3627124 ,701 ,1390 ,10902 ,0
1276424974950154242,53 ,54 ,0 ,17 ,0
409391748,34 ,1050 ,0 ,107 ,0
120124098,45487 ,998 ,167 ,1748 ,0
2903199496,0 ,29 ,0 ,37 ,0
41500591,45 ,417 ,0 ,825 ,0
923098538380353536,401 ,2383 ,1 ,26 ,0
275250559,218 ,801 ,0 ,5 ,0
9625592,57779 ,667 ,737 ,1112 ,0
2319206125,1129 ,65 ,52 ,131 ,0
588321353,2319 ,2793 ,35 ,1099 ,0
2814992017,4 ,779 ,0 ,0 ,0
1884867012,466 ,1720 ,4 ,16935 ,0
186646579,455843 ,511 ,1667 ,5848 ,0
472032882,1493 ,1013 ,50 ,5028 ,0
1058610415,18167 ,831 ,55 ,106 ,0
209150455,38002 ,1033 ,230 ,110 ,0
1298790500225503232,453 ,530 ,0 ,1391 ,0
47516953,71 ,973 ,3 ,759 ,0
22516671,73304 ,576 ,1037 ,377 ,0
2235417414,1806039 ,406 ,1510 ,396 ,0
1125923687838900224,6067 ,836 ,12 ,22 ,0
120998613,1196218 ,43 ,956 ,788 ,0
1299957275906379778,0 ,37 ,0 ,56 ,0
1177289505994207232,2 ,64 ,0 ,12 ,0
1261566542531014656,1 ,41 ,0 ,15 ,0
1293944593457623040,2 ,51 ,0 ,8 ,0
372837129,13139 ,587 ,113 ,3026 ,0
769763197,70 ,165 ,0 ,1240 ,0
1283791384407879681,3 ,13 ,0 ,10 ,0
161318053,1040099 ,366 ,1413 ,2051 ,0
16254828,52 ,62 ,3 ,2 ,0
841957628204969984,176882 ,7 ,77 ,1573 ,0
1139060652759142400,60 ,413 ,0 ,272 ,0
28571999,100494 ,714 ,3582 ,1468 ,0
1300005095841570816,0 ,26 ,0 ,0 ,0
1028554073908367360,683 ,1604 ,0 ,541 ,0
1148867258040459264,122 ,13 ,0 ,23 ,0
78976664,949 ,327 ,7 ,382 ,0
68927629,915887 ,292 ,2423 ,1012 ,0
1290995618224254983,61 ,904 ,0 ,448 ,0
951567694473687040,233 ,1488 ,0 ,8 ,0
216374020,72578 ,18 ,704 ,4190 ,0
1524497503,50327 ,378 ,43 ,17833 ,0
1141192508510093312,1 ,198 ,0 ,7 ,0
2911771819,59333 ,33 ,200 ,400 ,0
1295762009917595650,14 ,188 ,0 ,32 ,0
85768153,54092 ,70 ,457 ,2263 ,0
3699205410,31 ,52 ,0 ,6457 ,0
59736898,283318 ,80 ,4532 ,0 ,0
1267116079689555968,12 ,34 ,0 ,273 ,0
2943633863,183 ,1203 ,4 ,37833 ,0
15656642,210431 ,2718 ,633 ,11931 ,0
41998163,37453 ,53 ,366 ,8741 ,0
1191475216347803649,20 ,459 ,0 ,2 ,0
1300806398918504454,1 ,31 ,0 ,0 ,0
162382820,24500 ,1432 ,243 ,908 ,0
1210714929373822976,482 ,1505 ,0 ,48239 ,0
4912761758,6387 ,193 ,89 ,346 ,0
793170157,12911 ,32 ,95 ,158 ,0
1283057729448431616,28 ,768 ,0 ,0 ,0
1466950008,55988 ,590 ,204 ,2587 ,0
253329182,24 ,189 ,0 ,282 ,0
1276440381987491841,2 ,17 ,0 ,1 ,0
2359703196,190 ,428 ,0 ,471 ,0
190427616,28766 ,167 ,613 ,5222 ,0
40992823,81 ,484 ,7 ,204 ,0
793197816952791040,3 ,58 ,0 ,51 ,0
1297126388584124416,50 ,3301 ,0 ,0 ,0
235089777,215412 ,404 ,84 ,4386 ,0
1300768103651880966,2 ,0 ,0 ,0 ,0
4112311212,37916 ,309 ,128 ,113 ,0
1059810413372686336,3373 ,711 ,66 ,1574 ,0
1012473510193704961,7 ,29 ,0 ,4 ,0
172439013,354 ,3449 ,11 ,22128 ,0
168788869,2690 ,635 ,47 ,178 ,0
805980413097177089,7 ,134 ,0 ,214 ,0
1237852571038932995,0 ,55 ,0 ,82 ,0
797754225006522368,64603 ,271 ,622 ,19754 ,0
2581975292,21 ,476 ,0 ,64 ,0
2292454922,314519 ,224 ,2407 ,140 ,0
1280727552668037120,10629 ,3 ,96 ,914 ,0
1097029442482823169,7392 ,13 ,11 ,306 ,0
1276749833005436928,2 ,12 ,0 ,3 ,0
4378724419,139665 ,21 ,54 ,493 ,0
56674565,32241 ,1714 ,166 ,38180 ,0
22763833,224186 ,57 ,1442 ,222 ,0
845662220008804352,114 ,781 ,1 ,325 ,0
3184454384,846721 ,391 ,838 ,30035 ,0
2848604606,21 ,136 ,0 ,16 ,0
1225199407773011968,10 ,161 ,0 ,215 ,0
1681261532,3581 ,439 ,27 ,2035 ,0
59429429,3047 ,981 ,76 ,7529 ,0
3241060632,38931 ,3 ,143 ,1348 ,0
277422556,18 ,95 ,0 ,18 ,0
26332602,121662 ,501 ,1000 ,2504 ,0
1093584361138634752,0 ,16 ,0 ,1 ,0
2831549250,159 ,671 ,0 ,882 ,0
1978925204,57 ,821 ,9 ,63 ,0
4121439449,10 ,46 ,0 ,195 ,0
6385432,1562916 ,776 ,8312 ,12475 ,0
118354227,84 ,537 ,0 ,777 ,0
39939831,27 ,70 ,1 ,3 ,0
2646511602,35335 ,1 ,637 ,4 ,0
120022994,2960 ,240 ,32 ,2576 ,0
2859443173,99185 ,110 ,673 ,4847 ,0
57073389,68002 ,307 ,641 ,11383 ,0
16723588,20294 ,22 ,698 ,6 ,0
137656171,129896 ,1527 ,586 ,12536 ,0
279559258,512 ,313 ,3 ,4 ,0
951362244,309400 ,728 ,470 ,3932 ,0
28354183,59095 ,653 ,644 ,30672 ,0
385859897,411 ,125 ,19 ,1661 ,0
1102983888144601088,0 ,10 ,0 ,33 ,0
9460682,421138 ,427 ,5116 ,1335 ,0
1253231540924035072,3 ,113 ,0 ,70 ,0
1299224138213515266,1 ,80 ,0 ,0 ,0
1254333512376815616,85 ,2447 ,1 ,7 ,0
39488770,1590753 ,98 ,481 ,107211 ,0
1287008086637477888,1 ,90 ,0 ,527 ,0
3791589733,66 ,659 ,1 ,17335 ,0
838464523,212959 ,369 ,3298 ,1907 ,0
720135190916366336,97940 ,30 ,88 ,2114 ,0
76540643,465 ,524 ,75 ,9786 ,0
17223098,16905 ,1145 ,701 ,1521 ,0
863272863305932800,567 ,2833 ,0 ,99 ,0
858225335011131392,23 ,165 ,0 ,947 ,0
151385938,7858 ,204 ,103 ,41 ,0
342905203,34183 ,874 ,210 ,1251 ,0
115298732,3 ,79 ,0 ,52 ,0
108685602,707 ,558 ,57 ,43158 ,0
176355348,1204264 ,5 ,509 ,779 ,0
2370162246,282 ,2838 ,5 ,1612 ,0
1259123364112642048,4 ,360 ,0 ,38 ,0
841645298577424384,415064 ,91 ,118 ,541 ,0
2667169146,56 ,423 ,1 ,0 ,0
115622213,5218208 ,12 ,913 ,178 ,0
1282379844743921664,2 ,55 ,0 ,3 ,0
80059825,13 ,3 ,1 ,0 ,0
2561150652,554 ,742 ,37 ,790 ,0
99471291,3519 ,484 ,187 ,252 ,0
977150123493986304,342 ,1425 ,1 ,11401 ,0
21200953,662868 ,1165 ,1959 ,467 ,0
1181185220,387448 ,358 ,239 ,1568 ,0
71815077,952930 ,1808 ,448 ,25766 ,0
247680450,385 ,790 ,2 ,1540 ,0
22973017,61418 ,229 ,1492 ,92 ,0
869060106893144065,184651 ,51 ,189 ,246 ,0
107455715,90053 ,156 ,538 ,2788 ,0
1293426261369303040,37 ,516 ,0 ,254 ,0
152110998,2011 ,3106 ,28 ,13935 ,0
982334375357382657,16343 ,0 ,337 ,2 ,0
2679347852,41836 ,24 ,118 ,73 ,0
290578446,12 ,68 ,0 ,2 ,0
202375506,7310 ,3185 ,256 ,42722 ,0
739047018690056192,32 ,43 ,0 ,1 ,0
1215730263973482496,18100 ,14 ,117 ,8042 ,0
854399383139487745,134 ,52 ,0 ,5576 ,0
2892918498,30025 ,3525 ,166 ,12011 ,0
2253142422,3935854 ,31 ,2379 ,197 ,0
44839509,888192 ,554 ,2132 ,199 ,0
724205574565466112,965561 ,103 ,231 ,3719 ,0
60015540,47756 ,1232 ,215 ,9709 ,0
26684668,2907 ,755 ,64 ,2647 ,0
3267146784,32195 ,0 ,265 ,3984 ,0
181103420,101492 ,27 ,266 ,4069 ,0
2687852605,789322 ,46 ,315 ,1357 ,0
1229009038081290240,15 ,1155 ,0 ,8 ,0
2873856201,77 ,0 ,4 ,20 ,0
964793092460236801,613 ,5001 ,0 ,26 ,0
861083240,631791 ,252 ,907 ,89 ,0
720487892670410753,205112 ,7 ,2427 ,49 ,0
59023203,589911 ,163 ,1970 ,13331 ,0
207641898,284 ,1836 ,0 ,1 ,0
356857076,252192 ,6 ,118 ,3 ,0
66347007,3480 ,339 ,54 ,2692 ,0
538610119,33215 ,488 ,453 ,25 ,0
2182129121,15 ,145 ,0 ,6 ,0
1178904005570772998,779 ,2835 ,0 ,731 ,0
97227363,80779 ,225 ,134 ,1042 ,0
859363899291742210,809415 ,9 ,536 ,0 ,0
140798905,301987 ,50 ,993 ,1120 ,0
3311286493,96713 ,4973 ,1979 ,7085 ,0
1264132357,246358 ,72 ,584 ,163 ,0
1068192080953057282,1285 ,4778 ,4 ,323 ,0
393367895,509699 ,246 ,184 ,5566 ,0
2900892397,78570 ,62952 ,117 ,335 ,0
2471872927,2174 ,2943 ,68 ,179 ,0
946902581636300800,175 ,1167 ,1 ,749 ,0
425089030,9 ,131 ,0 ,242 ,0
2536458018,10552 ,816 ,128 ,2369 ,0
801432732060397568,10 ,152 ,0 ,206 ,0
467863666,273 ,2017 ,3 ,440 ,0
1114185717536710656,7 ,58 ,0 ,598 ,0
822312059031302144,710 ,3072 ,2 ,31 ,0
1297290672836239361,4 ,34 ,0 ,195 ,0
398433544,353381 ,30 ,677 ,253 ,0
776593543,484 ,277 ,0 ,27193 ,0
840359654,810 ,66 ,19 ,682 ,0
959323129888653312,299 ,1154 ,1 ,33271 ,0
727505357434699776,8081 ,1612 ,111 ,6638 ,0
327249933,22903 ,296 ,240 ,4538 ,0
138165176,3745 ,0 ,29 ,0 ,0
37444945,28730 ,719 ,123 ,1483 ,0
1019690446350700545,218 ,274 ,1 ,3164 ,0
3320788875,16652 ,402 ,132 ,5091 ,0
3227091844,349 ,868 ,7 ,145700 ,0
15225772,784 ,371 ,9 ,569 ,0
1082482576248295424,160 ,658 ,1 ,13778 ,0
781569451858792448,164437 ,903 ,63 ,112465 ,0
2389737176,1736 ,4957 ,8 ,13813 ,0
557279993,55514 ,290 ,544 ,21813 ,0
287564504,32102 ,653 ,498 ,7515 ,0
972938065,1048 ,1057 ,0 ,3034 ,0
39898325,159 ,186 ,1 ,933 ,0
1202329700,1784 ,102 ,27 ,63 ,0
36332848,94579 ,5346 ,932 ,1361 ,0
2377777412,8283 ,556 ,141 ,7822 ,0
3037156510,6 ,21 ,0 ,10 ,0
460381151,38 ,253 ,3 ,3193 ,0
753942604715134976,429 ,342 ,15 ,369 ,0
821121932896583680,103 ,479 ,2 ,136 ,0
731566286757613568,24621 ,55006 ,1 ,1463 ,0
4061098093,26 ,162 ,0 ,14 ,0
3019213845,2910 ,173 ,48 ,719 ,0
394400134,545993 ,0 ,325 ,91176 ,0
4398659199,353 ,1292 ,1 ,51775 ,0
980759454760267777,1118 ,72 ,5 ,803 ,0
1881511651,1328 ,4753 ,16 ,8942 ,0
17858871,162 ,542 ,10 ,6137 ,0
1532981857,44 ,73 ,0 ,15 ,0
32271887,58 ,132 ,2 ,1 ,0
1220143015,136581 ,1001 ,296 ,19809 ,0
2257551379,2987 ,450 ,8 ,50289 ,0
3229085993,238 ,266 ,17 ,45431 ,0
45828398,135 ,323 ,0 ,103 ,0
705907484997844992,53 ,50 ,0 ,825 ,0
1452520626,980775 ,385 ,2023 ,29174 ,0
946027227149299712,769 ,974 ,2 ,36405 ,0
14188784,520 ,286 ,28 ,2497 ,0
3996722667,96 ,331 ,2 ,1695 ,0
779267816713322496,217 ,1304 ,1 ,284 ,0
3141465680,43688 ,315 ,64 ,9052 ,0
3330287297,19 ,672 ,0 ,7689 ,0
595555729,137 ,409 ,1 ,1039 ,0
944046397522956288,20118 ,0 ,8 ,4507 ,0
19132307,87286 ,803 ,417 ,4667 ,0
35838883,12341 ,128 ,102 ,40 ,0
1209608880,839680 ,79 ,3065 ,4430 ,0
915033142112739328,14 ,479 ,0 ,284 ,0
938277564195287040,25975 ,343 ,40 ,10411 ,0
3315205354,266 ,3261 ,2 ,37 ,0
637386723,103 ,587 ,0 ,3018 ,0
3350587445,5572 ,135 ,59 ,869 ,0
755613859914715138,6 ,481 ,0 ,3665 ,0
17194191,2844 ,656 ,26 ,715 ,0
2869692947,15858 ,4361 ,126 ,65846 ,0
1472029392,11332 ,145 ,93 ,563 ,0
1076110847947300865,212056 ,188 ,369 ,3188 ,0
