Id,Label,timeset,name,follower count,friends count,indegree,outdegree,Degree,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,weighted indegree,weighted outdegree,Weighted Degree,clustering
58465556,0,,Bop Daddy,1439084,1553,2,1,3,0.000723,1,1,1,0.000001,2,1,3,0
611322066,1,,Kim Coleman,4618,4,1,0,1,0.000405,0,0,0,0,1,0,1,0
11071292,0,,Herbalife Nutrition,327385,550,3,0,3,0.001208,0,0,0,0,3,0,3,0
713993413,0,,Sky Sports Premier League,5050984,781,2,0,2,0.000844,0,0,0,0,2,0,2,0
17609668,0,,Tony Danza,56449,1798,2,0,2,0.00078,0,0,0,0,2,0,2,0
1078420864260026369,1,,M O S T HATED,726,474,1,0,1,0.000478,0,0,0,0,1,0,1,0
1522823412,0,,jxdn,1611680,569,2,1,3,0.000649,1,1,1,0.000001,2,1,3,0.166667
756345685562298370,0,,Haila Saleh,12805,83,0,1,1,0.000359,1,1,1,0,0,1,1,0
2274190507,1,,Girls Talk London,7120,3236,1,0,1,0.000405,0,0,0,0,1,0,1,0
84353161,0,,Michael Vick,2746833,916,2,0,2,0.00079,0,0,0,0,2,0,2,0
4852672499,0,,RUEL,190803,30,1,1,2,0.000399,1,1,1,0,1,1,2,0
306501902,1,,Kelley A. Carter,666,677,1,0,1,0.000399,0,0,0,0,1,0,1,0
1030687460102168576,0,,Commandment,88732,370,1,0,1,0.000391,0,0,0,0,1,0,1,0
218713291,1,,FUCK DAT BITCH,452,613,1,0,1,0.000413,0,0,0,0,1,0,1,0
229636313,0,,DONDRÉ T. WHITFIELD,61054,924,1,2,3,0.000395,1,1,1,0.000001,1,2,3,0
15706037,1,,Sandie Crowley,7790,535,1,1,2,0.000399,2,0.666667,0.75,0.000001,1,1,2,0
573565184,0,,Josh Donaldson,710955,263,1,0,1,0.000731,0,0,0,0,1,0,1,0
35036835,0,,Elise:butterfly:,1110,866,1,0,1,0.000399,0,0,0,0,1,0,1,0
2891263194,1,,TJ,102,3364,0,1,1,0.000359,1,1,1,0,0,1,1,0
17220934,0,,Al Gore,3041732,38,1,0,1,0.000413,0,0,0,0,1,0,1,0
20355858,1,,PatMamba:snake: ➐,1198,3504,0,1,1,0.000359,1,1,1,0,0,1,1,0
18395177,0,,solange knowles,4151556,166,1,0,1,0.000909,0,0,0,0,1,0,1,0
1166874747893964801,1,,Otis Pagodis,6,686,0,1,1,0.000359,2,0.6,0.666667,0,0,1,1,0
1021883614705930241,0,,melany :hibiscus:,285,389,1,1,2,0.000399,1,1,1,0,1,1,2,0
1130942048314515456,1,,Arely Espinoza,154,195,0,1,1,0.000359,1,1,1,0,0,1,1,0
3298260008,0,,Roddy Ricch,2144190,21,2,1,3,0.000535,1,1,1,0.000001,2,1,3,0
935716178353369088,0,,Bryce MacDougall,348,323,1,0,1,0.000399,0,0,0,0,1,0,1,0
48011984,0,,NBA Summer League,103313,1695,1,0,1,0.000539,0,0,0,0,1,0,1,0
958257993245708288,0,,.....,721,1155,0,5,5,0.000359,1,1,1,0,0,5,5,0
818238024,0,,Jose Reyes,163820,1267,1,0,1,0.000405,0,0,0,0,1,0,1,0
883494522663051264,1,,go follow blockaye007,20,1116,0,1,1,0.000359,1,1,1,0,0,1,1,0
116303851,0,,Colby Lewis,2126,460,0,1,1,0.000359,1,1,1,0,0,1,1,0
7215512,0,,grist,232534,3069,1,0,1,0.000482,0,0,0,0,1,0,1,0
138871323,1,,David Spell,164,959,0,1,1,0.000359,1,1,1,0,0,1,1,0
142721190,0,,Elise Foley,61086,1584,1,2,3,0.000682,1,1,1,0.000001,1,2,3,0
2484572270,0,,TiTo,404,612,1,0,1,0.000405,0,0,0,0,1,0,1,0
787471052,1,,Sarah Bernabei,150,777,1,2,3,0.000405,1,1,1,0.000001,1,2,3,0
24959108,0,,SAMHSA,101370,676,2,9,11,0.000628,3,0.606061,0.708333,0.000012,2,9,11,0
185289508,1,,Bruce - DEMOCRATS Live:lady_beetle::blue_heart::dog: #IoveDogs:dog_face:#VoteBlue,3751,3760,1,0,1,0.000399,0,0,0,0,1,0,1,0
105119490,0,,Niall Horan,40386214,5851,3,0,3,0.00079,0,0,0,0,3,0,3,0
1135486501,0,,Rep. Scott Peters,27378,974,1,0,1,0.000682,0,0,0,0,1,0,1,0
26548315,0,,Soledad O'Brien,1295832,442500,2,0,2,0.000844,0,0,0,0,2,0,2,0
1298281349736849408,1,,Lynnette Simpson,0,13,0,6,6,0.000359,2,0.875,0.928571,0,0,6,6,0
1255601751090225154,0,,Krista Antrim,43,65,0,2,2,0.000359,4,0.4,0.454545,0,0,2,2,0
2698848186,1,,Ffs OMG Vids :fire::film_projector:,513840,1448,0,1,1,0.000359,1,1,1,0,0,1,1,0
1176423743268282369,1,,debberdoo,3,78,0,6,6,0.000359,2,0.875,0.928571,0,0,6,6,0
1220461560428138496,0,,Ahmet Omar,0,18,0,2,2,0.000359,4,0.41791,0.464286,0,0,2,2,0
3428422540,1,,Nashoba Valley Voice,759,282,1,0,1,0.000395,0,0,0,0,1,0,1,0
23865382,0,,Ana Kasparian,377720,895,1,0,1,0.000682,0,0,0,0,1,0,1,0
887454455788167168,1,,Debbie,17,242,0,1,1,0.000359,1,1,1,0,0,1,1,0
310450883,1,,Jeffrey Tumlin,13923,398,1,0,1,0.000399,0,0,0,0,1,0,1,0
234074680,0,,Johana Bhuiyan,28773,5272,1,1,2,0.000682,1,1,1,0,1,1,2,0
65639777,0,,Siddhartha Mahanta,7679,995,1,0,1,0.000541,0,0,0,0,1,0,1,0
19554706,0,,Demi Moore,4586745,344,2,0,2,0.000844,0,0,0,0,2,0,2,0
56440142,1,,Humberto Sanchez,4146,3012,1,0,1,0.000395,0,0,0,0,1,0,1,0
2788190348,1,,Michael Rock,1345,3794,0,1,1,0.000359,1,1,1,0,0,1,1,0
800942537083068416,0,,Women's March,632079,803,2,0,2,0.000567,0,0,0,0,2,0,2,0
1524611857,0,,Trista Kelley,3359,3517,1,0,1,0.00044,0,0,0,0,1,0,1,0
3070263984,0,,bb14,177,688,1,1,2,0.000585,1,1,1,0.000001,1,1,2,0
79923701,0,,Lin-Manuel Miranda,3471100,3580,2,0,2,0.000941,0,0,0,0,2,0,2,0
2805856351,1,,Kate Klonick,17884,1180,1,0,1,0.000468,0,0,0,0,1,0,1,0
2432748481,1,,UNSW Engineering,3078,347,1,0,1,0.000418,0,0,0,0,1,0,1,0
1298431373540306944,1,,J. Cŵ,1,67,0,5,5,0.000359,4,0.448276,0.602564,0,0,5,5,0
4439845096,1,,Ales Tech,427,98,1,0,1,0.000418,0,0,0,0,1,0,1,0
1242286556699713537,0,,Umer Wani,13,36,1,2,3,0.000399,2,0.75,0.833333,0,1,2,3,0.333333
331333979,0,,mayumi,254183,571,1,0,1,0.000682,0,0,0,0,1,0,1,0
2444425802,1,,MachinePix,118186,73,1,6,7,0.00044,2,0.8,0.875,0.000002,1,6,7,0
5943622,0,,Marc Andreessen,789862,19928,2,7,9,0.000844,2,0.769231,0.85,0.000006,2,7,9,0
1068831,0,,Slashdot,257753,153,0,7,7,0.000359,1,1,1,0,0,7,7,0
533085085,0,,Mesut Özil,24931843,122,2,0,2,0.00079,0,0,0,0,2,0,2,0
1254715321660903426,0,,黎昕,1,77,0,7,7,0.000359,1,1,1,0,0,7,7,0
1249233863777210368,0,,黑色的猫,8150,6,1,0,1,0.000405,0,0,0,0,1,0,1,0
474833666,0,,The Cure,148067,1,2,0,2,0.00061,0,0,0,0,2,0,2,0
1285980817,0,,Can Uzunkök,1220359,640628,2,0,2,0.001238,0,0,0,0,2,0,2,0
48777014,0,,Pedram Khodadadi,464,313,1,0,1,0.000468,0,0,0,0,1,0,1,0
490932793,0,,Mark Rober,214896,371,1,1,2,0.000425,1,1,1,0.000001,1,1,2,0
1260055980391272449,1,,johnwei3012,1,173,0,3,3,0.000359,2,0.578947,0.636364,0,0,3,3,0
2911000602,0,,Shikhar Dhawan,5147969,66,0,2,2,0.000359,1,1,1,0,0,2,2,0
2708191476,0,,rae,795143,1006,1,0,1,0.000682,0,0,0,0,1,0,1,0
1286741915875115010,1,,ottavia botte,1,23,0,2,2,0.000359,1,1,1,0,0,2,2,0
16409683,0,,Britney Spears,55894254,375076,2,0,2,0.000574,0,0,0,0,2,0,2,0
988692701791993856,0,,Weverse,1633339,11,1,0,1,0.000521,0,0,0,0,1,0,1,0
30364057,0,,Sarah Silverman,12491376,1674,2,0,2,0.000759,0,0,0,0,2,0,2,0
1057068776427081728,1,,Mob,123,55,1,1,2,0.000391,1,1,1,0,1,1,2,0
19986985,0,,Antony Cotton,568733,2160,1,0,1,0.000426,0,0,0,0,1,0,1,0
1294974804425089024,0,,Gemma Taylor,9,95,0,1,1,0.000359,1,1,1,0,0,1,1,0
85662688,1,,Lizzie J Doak,178,174,1,0,1,0.000413,0,0,0,0,1,0,1,0
1296935118377046017,1,,Jeff D. Cedeño :smiling_face_with_smiling_eyes::microphone::headphone::musical_keyboard:,35,529,0,1,1,0.000359,1,1,1,0,0,1,1,0
617769519,0,,David Lauren,5624,87,0,1,1,0.000359,1,1,1,0,0,1,1,0
2442557495,1,,Salim A Kashmirwala,91,368,0,8,8,0.000359,2,0.9,0.944444,0,0,8,8,0
98765275,0,,Queen,2004519,240,1,0,1,0.000682,0,0,0,0,1,0,1,0
35369214,0,,Gwendoline Christie,985122,1506,1,0,1,0.000426,0,0,0,0,1,0,1,0
1237654520332779522,1,,Simon Walton,3,171,0,1,1,0.000359,1,1,1,0,0,1,1,0
790557949,0,,jules,14827,435,1,1,2,0.000477,3,0.5,0.547619,0,1,1,2,0
1095495491968749568,0,,:white_small_square:RT:white_small_square:DE:white_small_square:FAMOSOS:white_small_square:,36,353,0,1,1,0.000359,1,1,1,0,0,1,1,0
233814364,0,,Benedict Cua,686335,334,0,1,1,0.000359,1,1,1,0,0,1,1,0
1545145386,0,,Gareth Anscombe,21402,545,1,0,1,0.000426,0,0,0,0,1,0,1,0
1214912228450656256,1,,Teagan:white_heart:,6,131,0,1,1,0.000359,1,1,1,0,0,1,1,0
3435506308,1,,Secrets de Paris /en,2157,1,1,0,1,0.000399,0,0,0,0,1,0,1,0
103178396,0,,David  Urdaneta,413,414,1,0,1,0.000399,0,0,0,0,1,0,1,0
26726105,0,,MIKE MAGO,7448,257,1,1,2,0.000391,1,1,1,0,1,1,2,0
126175098,0,,Thalissa Viviana,29,0,1,0,1,0.000399,0,0,0,0,1,0,1,0
27406401,0,,b r a n d y,3113233,4044,2,0,2,0.000832,0,0,0,0,2,0,2,0
162069651,0,,Telegraph Fashion,142318,1472,1,1,2,0.000399,1,1,1,0,1,1,2,0
40256008,0,,Emisoras Unidas,1272310,89,0,1,1,0.000359,5,0.304348,0.321259,0,0,1,1,0
3461302402,0,,Andressa Alves,13425,143,1,0,1,0.000465,0,0,0,0,1,0,1,0
1903105045,1,,Political Polls,162706,259,1,0,1,0.000682,0,0,0,0,1,0,1,0
142264595,0,,FIFA.com - عربي,3951167,600,1,1,2,0.000395,1,1,1,0,1,1,2,0
1298690777007169536,1,,papijojo:/,1,59,0,10,10,0.000359,2,0.916667,0.954545,0,0,10,10,0.011111
253508662,0,,JuventusFC,8247874,56,0,2,2,0.000359,1,1,1,0,0,2,2,0
1200832952,1,,chijesh,18,148,0,1,1,0.000359,1,1,1,0,0,1,1,0
1178944580,0,,João Moutinho,309970,53,3,6,9,0.000686,2,0.75,0.833333,0.000007,3,6,9,0.017857
1282370981093408768,0,,Rafael Sena,3,164,0,2,2,0.000359,1,1,1,0,0,2,2,0
1199642137,1,,Kevo abreu jr.,289,3001,0,1,1,0.000359,1,1,1,0,0,1,1,0
792715898,1,,Nike Football Egypt,2209,47,1,0,1,0.000465,0,0,0,0,1,0,1,0
217160945,0,,Kevin Love,3210089,506,1,0,1,0.000682,0,0,0,0,1,0,1,0
62588600,0,,Ray Parlour,453665,736,0,1,1,0.000359,1,1,1,0,0,1,1,0
1111763977896423429,1,,PES MIL GRAU 2.0,16366,54,0,1,1,0.000359,1,1,1,0,0,1,1,0
1258401099284983814,1,,Kuvvetli.seks,21,233,0,3,3,0.000359,3,0.52381,0.606061,0,0,3,3,0
174110843,0,,Jon Lovett,791941,1576,2,0,2,0.000569,0,0,0,0,2,0,2,0
461720085,0,,Joe Kennedy III,101365,596,1,0,1,0.000407,0,0,0,0,1,0,1,0
1216790035195973632,1,,Ben Rutberg for ed markey,322,307,1,0,1,0.000407,0,0,0,0,1,0,1,0
25020503,1,,Blue Check Beth!,5770,4173,1,0,1,0.000442,0,0,0,0,1,0,1,0
1611662210,0,,Ellie Loigman,341,579,0,2,2,0.000359,1,1,1,0,0,2,2,0
3535707977,1,,Adam Waters,262,645,1,0,1,0.000407,0,0,0,0,1,0,1,0
910287474651484160,0,,Alex,78,190,0,3,3,0.000359,1,1,1,0,0,3,3,0
16494054,1,,FrdK,1611,4256,0,1,1,0.000359,1,1,1,0,0,1,1,0
1138076821533155328,0,,Jamaal Bowman,170794,1556,1,0,1,0.000403,0,0,0,0,1,0,1,0
1136085278731505664,1,,martin :face_with_medical_mask:,18,876,0,2,2,0.000359,2,0.75,0.833333,0,0,2,2,0
84449303,1,,Trump Blocked Me,1094,1108,0,3,3,0.000359,1,1,1,0,0,3,3,0
3234174853,1,,Rachel_JSA,1730,3095,1,9,10,0.000484,2,0.846154,0.909091,0.000017,1,9,10,0
885227247992541196,1,,Aila Hoss,1246,689,1,0,1,0.000399,0,0,0,0,1,0,1,0
1256229679331229701,1,,No DICKtators I AM AMERICA,431,1316,0,1,1,0.000359,1,1,1,0,0,1,1,0
17076330,1,,Daniel Bessner,12440,981,1,0,1,0.000421,0,0,0,0,1,0,1,0
21918310,0,,All Things Considered,326854,370,1,1,2,0.000521,1,1,1,0,1,1,2,0
810493592443748352,1,,Methi Restaurant,18,138,0,1,1,0.000359,1,1,1,0,0,1,1,0
1428787428,1,,North Reading Middle School,957,42,1,0,1,0.000407,0,0,0,0,1,0,1,0
15893354,0,,Jenna Johnson,125947,2818,1,1,2,0.000409,1,1,1,0.000001,1,1,2,0
118747545,0,,Juliet Eilperin,31476,600,1,3,4,0.000409,1,1,1,0.000004,1,3,4,0
34755196,0,,Anne D'Innocenzio,10308,2136,1,0,1,0.000417,0,0,0,0,1,0,1,0
38469445,1,,Amy Resnick,10261,9852,1,0,1,0.000734,0,0,0,0,1,0,1,0
805789441373544448,1,,Ndon :four_leaf_clover:,10981,432,1,0,1,0.000395,0,0,0,0,1,0,1,0
53192519,0,,Kurt Metzger,41654,699,0,2,2,0.000359,1,1,1,0,0,2,2,0
14800270,0,,Harvard Business Review,5615266,214,1,0,1,0.001009,0,0,0,0,1,0,1,0
805916687728082944,1,,santé,654,4344,0,1,1,0.000359,1,1,1,0,0,1,1,0
15920243,0,,Megan Phelps-Roper,68273,999,0,1,1,0.000359,1,1,1,0,0,1,1,0
33990291,0,,Jennifer Hudson,3941828,652,1,0,1,0.000508,0,0,0,0,1,0,1,0
18336143,0,,David Eggert,16235,3463,1,0,1,0.000403,0,0,0,0,1,0,1,0
2895092784,1,,Emblematic Group,3107,1242,1,0,1,0.000425,0,0,0,0,1,0,1,0
101538730,1,,Justin Vogt,2823,1448,1,1,2,0.000409,1,1,1,0.000001,1,1,2,0
244169661,0,,jenny strasburg,5580,2852,1,0,1,0.000435,0,0,0,0,1,0,1,0
707714090261676033,1,,Michael Danis,19,553,0,2,2,0.000359,1,1,1,0,0,2,2,0
114349471,1,,Engin Yenidunya,2056,2383,1,0,1,0.000403,0,0,0,0,1,0,1,0
16623443,0,,Elizabeth Dwoskin,23523,2095,0,1,1,0.000359,1,1,1,0,0,1,1,0
1442394878,0,,Mz_Mychel,85,220,1,0,1,0.000498,0,0,0,0,1,0,1,0
259771124,1,,@arxivblog,70717,0,1,0,1,0.000391,0,0,0,0,1,0,1,0
130865850,0,,鈴木達治郎,5936,933,1,1,2,0.000403,1,1,1,0.000001,1,1,2,0
108977933,0,,David Rothschild,72650,100,0,2,2,0.000359,1,1,1,0,0,2,2,0
920348493583040512,1,,Jaya Associates,6,62,0,4,4,0.000359,1,1,1,0,0,4,4,0
110312278,0,,Anies Baswedan,3791160,393,1,0,1,0.000395,0,0,0,0,1,0,1,0
2342939094,1,,Hamna Nazir,11,11,0,1,1,0.000359,4,0.373134,0.41,0,0,1,1,0
131638816,1,,Paragon Real Estate,2318,613,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
